ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Categories,Room,Store,"Affiliate Tags",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Logo,Favicon,"Primary Color","Secondary Color","Tertiary Color","Facebook Url","Instagram Url","Pinterest Url","Mailchimp Url","Modal Kicker","Modal Title","Modal Description","Modal Embed Code","Filter ID",Kicker,"Display Title",Intro,Hero,"Filter ID","Page Sections","Etsy Link","Etsy Link Text","Etsy Link Description",Gallery,"Featured Affiliates","Affiliate Link","Affiliate Link Text","Affiliate Link Description","Website Link","Website Link Text","Featured Banner Image","Featured Work Image"
44,"Matte Black Vessel Sink Faucet","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Material And Design: Faucet total height 12 inch spout height 7.9inch spout length 4.1inch,Premium stainlesess steel material construction, matte black finish to resist corrosion and anti-rust, matte black color.</span></li>
 	<li><span class=""a-list-item"">Function: Single lever control hold and cold water, easy adjust water temperature. Filtered bubbler on spout can filter dirt in water and prevent water splash out.</span></li>
 	<li><span class=""a-list-item"">Installation: Easy deck mount type with single hole installation. Centerset Single Handle faucet</span></li>
 	<li><span class=""a-list-item"">What’s Included: One Faucet Body, Install Hardware And Two 60 cm Hose.with two 1/2"" water supply lines</span></li>
 	<li><span class=""a-list-item"">Service: Re-issued if lost or damaged, if any problem can contact customer service.</span></li>
</ul>",,2020-01-05,affiliate,https://thehappyglamper.co/affiliate/matte-black-vessel-sink-faucet/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/01/61gmoK-AoIL._SX679_.jpg,"Matte Black Vessel Sink Faucet",,,"Matte Black Vessel Sink Faucet",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/01/61gmoK-AoIL._SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom,Amazon,"Faucets|Favorites|Matte Black",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,matte-black-vessel-sink-faucet,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2sLCgbe,,,,,,
46,"12"" Vessel Sink","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Small size above-counter round bowl sink, compact enough to fit in the tightest of spaces, making full use of your space and enjoying easier life</span></li>
 	<li><span class=""a-list-item"">Simple and elegant egg shape design, add sleeker and more elegant element to your house decoration or remodeling</span></li>
 	<li><span class=""a-list-item"">Durable porcelain ceramic - crafted with high-grade ceramic for rust resistance and easy to clean</span></li>
 	<li><span class=""a-list-item"">Easy to install - above-counter design allows you to install your vessel sink without replacing the entire vanity, making your installation a breeze</span></li>
 	<li><span class=""a-list-item"">Compatible with wall-mounted and above counter faucets; Perfect for your bathroom, lavatory, washstand and more; Overall Dimension(Dia.xH): 12 3/8"" x 5 2/4"" (31.5 x 14 cm)</span></li>
</ul>",,2020-01-05,affiliate,https://thehappyglamper.co/affiliate/12-vessel-sink/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/01/51jIIX5nBXL._SX679_.jpg,"12"" Bathroom Vessel Sink",,,"12"" Bathroom Vessel Sink",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/01/51jIIX5nBXL._SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom,Amazon,Favorites|Sinks,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,12-vessel-sink,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2s0e196,,,,,,
48,"Hexagon Tic Tac Tiles","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">HIGH-QUALITY: Realistic tile effect with 3D texture (10 Sheets of 9.81""W x 9.81""H Made In Korea)</span></li>
 	<li><span class=""a-list-item"">QUICK &amp; EASY: Just peel and stick! No glue, no grout, no mess! Perfect for a DIY project</span></li>
 	<li><span class=""a-list-item"">STRONG DURABILITY: No discoloration, no peeling after installation. Resistant to heat, water, and humidity</span></li>
 	<li><span class=""a-list-item"">SAFE &amp; ECO-FRIENDLY: Anti-bacterial and anti-mold material that does not omit dioxins</span></li>
 	<li><span class=""a-list-item"">GUARANTEE: Your satisfaction is important to us. Email us at contactus@tictactiles.com for any questions or concerns.</span></li>
</ul>",,2019-12-30,affiliate,https://thehappyglamper.co/affiliate/hexagon-tic-tac-tiles/,https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/Screen-Shot-2019-12-30-at-11.23.21-AM.png,"Screen Shot 2019-12-30 at 11.23.21 AM",,,"Tic Tac Tiles Hexagon",https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/Screen-Shot-2019-12-30-at-11.23.21-AM.png,,"Camper>2005 Keystone Hornet",Bathroom|Kitchen,Amazon,Favorites|Tile,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,hexagon-tic-tac-tiles,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2QK8XOz,,,,,,
50,"Matte Black Kitchen Faucet","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Hole cover plate can be purchased separately: <a href=""https://amzn.to/358bM10"">Paint Black &amp; Ceramic Disc Valve</a>: resist scratches and corrosion.</span></li>
 	<li><span class=""a-list-item"">High-arch Spout Design with 360-degree Rotation: offers more room for a variety of sink activities.</span></li>
 	<li><span class=""a-list-item"">Dual Function Pull-Out Sprayer: aerated stream &amp; powerful cleaning rinse.</span></li>
 	<li><span class=""a-list-item"">Spout reach 8"", spout height 3.9"", overall height 16"", 1.98 lb NW and 6.83 lb GW.</span></li>
 	<li><span class=""a-list-item"">Easy to install, 3/8"" H &amp; C water hoses includ, fits3/8"" water supply system.</span></li>
</ul>",,2019-12-30,affiliate,https://thehappyglamper.co/affiliate/matte-black-kitchen-faucet/,https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/51eE2xMds4L._SX679_.jpg,"Matte Black Kitchen Fauct",,,"Matte Black Kitchen Fauct",https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/51eE2xMds4L._SX679_.jpg,,"Camper>2005 Keystone Hornet",Kitchen,Amazon,Faucets|Favorites,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,matte-black-kitchen-faucet,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2F6FQiN,,,,,,
52,"Matte Black Drawer Pulls","<p id=""title"" class=""a-size-large a-spacing-none""><span id=""productTitle"" class=""a-size-large"">Goldenwarm Black Drawer Pulls Kitchen Hardware - 25 Pack LSJ12BK76 Square Bar Pulls 3 inch Hole Center Bathroom Cupboard Cabinet Handles for Furniture</span></p>

<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">MEASUREMENT: Hole center:76mm (3 inch);Overall length:88mm(3-1/2 inch);Height:35mm(1-2/5 inch);Width:12mm(1/2 inch).</span></li>
 	<li><span class=""a-list-item"">MATERIAL: The cabinet handles made of high quality stainless steel;Black finished color;Hollow but very sturdy and durable;Hard to get rusty.</span></li>
 	<li><span class=""a-list-item"">WHY CHOOSE: Black would make your kitchen,bathroom,or cupboard looks more elegant and modern.Smooth surface will give you more comfortable feeling.No sharp edge will protect you when you use.Reasonable price will save your money.</span></li>
 	<li><span class=""a-list-item"">TWO LENGTHS OF SCREWS: Each handle matched 1 inch&amp;1.57 inch standard mounting screws to make the installation simple.If you need screws of other sizes,please feel free to contact us.</span></li>
 	<li><span class=""a-list-item"">PERFECT SERVICE: We will patiently answer you if you have any questions. If you are not satisfied with our item, please contact us and we would help you solve it better.Don't hesitate.Just buy it.</span></li>
</ul>",,2019-12-30,affiliate,https://thehappyglamper.co/affiliate/matte-black-drawer-pulls/,https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/41nptylWNAL._SX522_.jpg,"Black Kitchen Cabinet Drawer Pulls",,,"Black Kitchen Cabinet Drawer Pulls",https://thehappyglamper.co/wp-content/uploads/sites/2/2019/12/41nptylWNAL._SX522_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom|Kitchen,Amazon,"Cabinets|Drawer Pulls|Favorites|Matte Black",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,matte-black-drawer-pulls,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/36cJfbY,,,,,,
153,"Free Grove Sustainable Starter Set","<!-- wp:paragraph -->
<p>Receive a Grove Sustainable Starter Set for FREE with your 1st purchase of $20+</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4>What's included:</h4>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>Grove Recycled Plastic Trash Bags</li><li>Grove Glass Soap Dispenser</li><li>Grove Gel Hand Soap</li><li>Grove Walnut Scrubber Sponges</li><li>Grove Flour Sack Towel</li><li>Free Shipping &amp; VIP Trial</li></ul>
<!-- /wp:list -->",,2020-01-13,affiliate,https://thehappyglamper.co/affiliate/free-grove-sustainable-starter-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/grove-1.jpg,grove,,,"Free Grove Sustainable Starter Set",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/grove-1.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-grove-sustainable-starter-set,,,0,0,0,closed,closed,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,https://grove.pxf.io/c/2053654/757154/8442,"Get Free Items",,,,,
156,"Free Mrs.Meyer's Gift Set","<!-- wp:paragraph -->
<p>Start your Grove experience today and receive a FREE Home Bundle with your first purchase of $20+&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4>What's included:</h4>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>Mrs. Meyer's Hand Soap</li><li>Mrs. Meyer's Dish Soap</li><li>Mrs. Meyer's Multi-Surface Spray</li><li>Grove Walnut Scrubber Sponges</li><li>Free Shipping &amp; VIP Trial</li></ul>
<!-- /wp:list -->",,2020-04-04,affiliate,https://thehappyglamper.co/affiliate/free-mrs-meyers-gift-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/meyer.jpg,meyer,,,"Free Mrs Meyer's Gift Set",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/meyer.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-mrs-meyers-gift-set,,,0,0,0,closed,closed,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,https://grove.pxf.io/c/2053654/615989/8442,"Get Free Items",,,,,
157,"Free Grove Laundry Set","<!-- wp:paragraph -->
<p>Shop the Grove Laundry line and Receive a Free Gift Set With Your First Order of $20+&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2>What's included:</h2>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>Grove Laundry Detergent</li><li>Grove Laundry Vessel</li><li>Grove Stain Remover</li><li>Free Shipping &amp; VIP Trial</li></ul>
<!-- /wp:list -->",,2020-02-28,affiliate,https://thehappyglamper.co/affiliate/free-grove-laundry-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/laundry.jpg,laundry,,,"Free Grove Laundry Set",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/laundry.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-grove-laundry-set,,,0,0,0,closed,closed,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,https://grove.pxf.io/c/2053654/584504/8442,"Get Free Items",,,,,
158,"Free Rooted Beauty Purifying Skincare Set","<!-- wp:paragraph -->
<p>Shop Grove Rooted Today! Receive a 5-piece Rooted &amp; Grove Collaborative gift set for FREE with your 1st purchase of $20+</p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2>What's included:</h2>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>Rooted Beauty Purifying Facial Cleanser</li><li>Rooted Beauty Purifying Daily Moisturizer</li><li>Rooted Beauty Purifying Facial Towelettes</li><li>Grove Konjac Sponge</li><li>Grove Hydrating Bar Soap</li><li>Free Shipping &amp; VIP Trial</li></ul>
<!-- /wp:list -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/free-rooted-beauty-purifying-skincare-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/skincare.jpg,skincare,,,"Free Rooted Beauty Purifying Skincare Set",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/skincare.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-rooted-beauty-purifying-skincare-set,,,0,0,0,closed,closed,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,https://grove.pxf.io/c/2053654/564420/8442,"Get Free Items",,,,,
159,"Free Baby Gift Set","<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Start your Grove experience today and receive a FREE Baby Bundle with your first purchase of $20+&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2>What's included:</h2>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>Babyganics Bubble Bath</li><li>Burt's Bees Nourishing Baby Oil</li><li>Grove Co. Hydrating Bar Soap</li><li>WaterWipes Pure Water Wipes</li><li>Free Shipping &amp; VIP Trial</li></ul>
<!-- /wp:list -->",,2020-01-04,affiliate,https://thehappyglamper.co/affiliate/free-baby-gift-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/baby-bundle_01.jpg,baby-bundle_01,,,"Free Baby Gift Set",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/baby-bundle_01.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-baby-gift-set,,,0,0,0,closed,closed,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,https://grove.pxf.io/c/2053654/571237/8442,"Get Free Items",,,,,
175,"24"" Black Kitchen Sink","<!-- wp:list -->
<ul><li>KITCHEN SET INCLUDES: Sink, Basket Strainer, Kitchen Towel, Mounting hardware, cutout template – LIFETIME LIMITED and customer service that puts you first</li><li>UNDERMOUNT DESIGN creates a seamless transition from sink to countertop and makes it easy to wipe water and crumbs into the sink</li><li>NATURALLY HYGIENIC material enriched with silver ions that repel germs for a cleaner sink; LOW MAINTENANCE SURFACE is highly resistant to dirt and grime, and easily wipes clean</li><li>A QUIETER KITCHEN SINK: Thick stone-like material engineered to eliminate vibration and noise when sink is in use – NON-FADING COLOR with UV protection for a rich and consistent hue that will not dull over time</li><li>SINK DIMENSIONS: 24 in. L x 18 1/8 in. W x 8 1/4 in. D / MINIMUM CABINET SIZE required for installation: 27 inches</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/24-black-kitchen-sink/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/71F5kxEkwOL._SX679_.jpg,,,,"Krauss Kitchen Sink",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/71F5kxEkwOL._SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Kitchen,Amazon,"Favorites|Matte Black|Sinks",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,24-black-kitchen-sink,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2PJETCH,"Buy Now",,,,,
177,"18"" Black Round Mirror","<!-- wp:list -->
<ul><li>Round wall mirror brings simple elegance to your plain walls</li><li>Great for use in your hallway, entryway or dressing room</li><li>Clean black frame blends in with any decor</li><li>Wall-mount mirror is easy to hang</li></ul>
<!-- /wp:list -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/18-black-round-mirror/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.43.58-PM.png,,,,"18"" Black Round Mirror",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.43.58-PM.png,,"Camper>2005 Keystone Hornet",Bathroom,Target,Mirrors,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,18-black-round-mirror,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://goto.target.com/yMZvv,,,,,,
179,"Faux Aloe Plant","<!-- wp:list -->
<ul><li>Faux aloe plant brings a touch of natural color to your interior</li><li>Comes in a round, white pot for sleek contrast and modern style</li><li>Perfect for standalone display or with other greenery</li><li>Easy to use in a variety of living spaces for versatile decor</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Dimensions (Overall):</strong>&nbsp;12.5 inches (H) x 5 inches (W) x 5 inches (D)</p>
<!-- /wp:paragraph -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/faux-aloe-plant/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.42.58-PM.png,,,,"Faux Aloe Plant",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.42.58-PM.png,,"Camper>2005 Keystone Hornet",Any,Target,"Decor|Faux Plants|Favorites",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,faux-aloe-plant,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://goto.target.com/L601L,,,,,,
182,"Gray Woven Lumbar Throw Pillow","<!-- wp:paragraph -->
<p>Combine comfort and compelling style with this Woven Throw Pillow with Exposed Zipper from Project 62™. This gray throw pillow showcases a woven design, offering a textured aesthetic that enhances the look of your existing decor. The filled design provides plenty of cushioned comfort for relaxing, reading or watching a movie, and the simple rectangular shape makes it easy to use in a variety of rooms. The exposed zipper instantly adds a touch of modern flair, making this throw pillow a functional and stylish accent you'll love using to elevate your decor.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>1962 was a big year. Modernist design hit its peak and moved into homes across the country. And in Minnesota, Target was born — with the revolutionary idea to celebrate design for all. Project 62 embodies this legacy with a collection of modern pieces made for everyday living.If the item details above aren’t accurate or complete, we want to know about it.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Dimensions (Overall):</strong>&nbsp;14 inches (L) x 20 inches (W) x 5.5 inches thick</p>
<!-- /wp:paragraph -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/gray-woven-lumbar-throw-pillow/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.51.22-PM.jpg,,,,"Wooven Gray Throw Pillow",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/Screen-Shot-2020-03-07-at-8.51.22-PM.jpg,,"Camper>2005 Keystone Hornet","Bedroom|Living Room",Target,"Bedding|Throw Pillows",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,gray-woven-lumbar-throw-pillow,,,0,0,0,closed,closed,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,https://goto.target.com/qMWvj,,,,,,
184,"White Quilt with Shams","<!-- wp:list -->
<ul><li>Outer Shell 100% Microfiber Polyester. Filling 70% Cotton 30% Polyester.</li><li>TOP QUALITY 3-PIECE LUXURY QUILT SET: includes 1 quilt and 2 bonus shams. Bedspread set features a stitched block design in solid colors.</li><li>SOFT, WARM &amp; COMFORTABLE all season quilt set. Lightweight for year round use, great for layering. High-quality 220 GSM 70 % cotton/ 30% poly fill and 100 GSM polyester cover.</li><li>EASY CARE &amp; EASY WASH: Machine washable warm, tumble dry low, warm iron if needed. Durable, high-quality material designed to last.</li><li>TRADITIONAL MODERN BASKET WEAVE. Tight stitching and seams for durability, perfect for family with pets or kids. Will hold up through washing and won’t unravel.</li><li>100% SATISFACTION GUARANTEED: Customer satisfaction is of utmost importance to us. We're confident you'll love our products, but if you're not 100% SATISFIED, our customer service team will work with you to make it right!</li></ul>
<!-- /wp:list -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/white-quilt-with-shams/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/81dm2pjAeQL._SX679_.jpg|https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/91p16zV7uyL._SX679_.jpg|https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/51qioMyvGCL._SX679_.jpg,||,||,||,"White Quilt Set|Hat Rack|Matte Black Toilet Paper Holder",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/81dm2pjAeQL._SX679_.jpg,,"Camper>2005 Keystone Hornet",Bedroom,Amazon,Bedding,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,white-quilt-with-shams,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/32Xh146,,,,,,
185,"Accordion Coat Rack","<!-- wp:list -->
<ul><li>ADJUSTABLE COAT &amp; HAT RACKS: Elegant yet functional wall mounted adjustable wooden coat rack with natural stained finish.</li><li>VINTAGE CHARM: Classic accordion design featuring 10 dark brown pegs for hanging coats, purses, towels, jewelry and much more.</li><li>VERSATILE STORAGE: Multipurpose racks can be used for garments, hats, bags, scarves, power cords, mugs, dog leashes, and more</li><li>EXPANDABLE &amp; COLLAPSIBLE: Rack can be adjusted to accommodate different items and spaces; rack can be collapsed for compact storage when not in use</li><li>**USPTO Patent Pending** SPECS: 6.75 H X 17.75 W X 3.25 D (in inches)</li></ul>
<!-- /wp:list -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/accordion-coat-rack/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/91p16zV7uyL._SX679_.jpg,,,,"Hat Rack",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/91p16zV7uyL._SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom,Amazon,"Coat/Towel Racks|Favorites",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,accordion-coat-rack,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2wDhJr0,,,,,,
186,"Toilet Paper Holder","<!-- wp:list -->
<ul><li>RUSTPROOF: The paper holder (bracket and screws included) is constructed from high quality SUS 304 Stainless Steel to protect against corrosion &amp; rust. Ideal for humid environments such as bathroom and kitchen.</li><li>ROTATE PROOF: Our toilet paper holder has unique slot design with screw tightening on the bracket to prevent from rotation. NO wobbling nor dropping off! Just enjoy this sturdy and heavy duty design.</li><li>FITS BIG ROLL: Max. length of paper roll is 5-inch. Large stainless steel knob at the bar end prevents toilet paper roll from falling off.</li><li>EASY INSTALLATION: ONE piece, NO assembly required. Package comes with mounting screws, anchors and bracket. Use included fixing screws to mount holder securely.</li><li>MATTE BLACK FINISH: Perfectly smooth, high quality matt black finish, build to resist daily scratches, corrosions, and tarnishing.</li></ul>
<!-- /wp:list -->",,2020-03-08,affiliate,https://thehappyglamper.co/affiliate/toilet-paper-holder/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/51qioMyvGCL._SX679_.jpg,,,,"Matte Black Toilet Paper Holder",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/51qioMyvGCL._SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom,Amazon,"Favorites|Matte Black",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,toilet-paper-holder,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/38AurEa,,,,,,
191,"Geometric Aged Copper Deer Mount",,,2020-03-09,affiliate,https://thehappyglamper.co/affiliate/geometric-aged-copper-deer-mount/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/61eANijPg6L._SX522_.jpg,,,,"Geometric Aged Copper Deer Mount",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/61eANijPg6L._SX522_.jpg,,"Camper>2005 Keystone Hornet",Any,Amazon,Copper|Decor|Favorites,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,geometric-aged-copper-deer-mount,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3cHIGKB,,,,,,
194,"Concrete Copper Geometric Plant Hanger",,,2020-03-09,affiliate,https://thehappyglamper.co/affiliate/concrete-copper-geometric-plant-hanger/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/71vTUCUILIL._SY355_.jpg,,,,"Concrete Copper Plant Hangers",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/71vTUCUILIL._SY355_.jpg,,"Camper>2005 Keystone Hornet",Any,Amazon,"Copper|Decor|Faux Plants",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,concrete-copper-geometric-plant-hanger,,,0,0,0,closed,closed,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2xi8IE4,,,,,,
198,"FREE Mrs.Meyers & Grove Caddy Set",,,2020-03-11,affiliate,https://thehappyglamper.co/affiliate/free-mrs-meyers-grove-caddy-set/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/free.jpg,free,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/free.jpg,,Promotions,,"Grove Collaborative",Free,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,free-mrs-meyers-grove-caddy-set,,,0,0,0,closed,closed,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.grove.co/referrer/104042075/,,,,,,
200,"Black Metal Futon Frame",,,2020-03-16,affiliate,https://thehappyglamper.co/affiliate/black-metal-futon-frame/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/81nerMo5yVL._SX522_.jpg,"Black Metal Futon Frame Modern",,,"Black Metal Futon Frame Modern",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/81nerMo5yVL._SX522_.jpg,,"Camper>2005 Keystone Hornet","Bedroom|Living Room",Amazon,"Futons|Matte Black",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,black-metal-futon-frame,,,0,0,0,closed,closed,2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2RceE8i,,,,,,
202,"8"" Leather Futon Mattress",,,2020-03-16,affiliate,https://thehappyglamper.co/affiliate/8-leather-futon-mattress/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/mattress.jpg,mattress,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/03/mattress.jpg,,"Camper>2005 Keystone Hornet","Bedroom|Living Room",Wayfair,Futons|Mattress,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,8-leather-futon-mattress,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.anrdoezrs.net/click-100181649-14359494?url=https%3A%2F%2Fwww.wayfair.com%2FWhite-Noise--Cervantes-8-Coil-Full-Size-Futon-Mattress-X113096458-L50-K%7EW002985347.html%3F%26PiID%255B%255D%3D1049968340&cjsku=W002985347_1049968340,,,,,,
